CustomerID,Country,Fav_weekday,Fav_month
17014.0,United Kingdom,Wednesday,January
15255.0,United Kingdom,Sunday,April
14184.0,United Kingdom,Sunday,April
13351.0,United Kingdom,Sunday,April
15739.0,United Kingdom,Sunday,April
12512.0,Israel,Sunday,April
17957.0,United Kingdom,Sunday,April
15276.0,United Kingdom,Sunday,April
15127.0,United Kingdom,Tuesday,May
16106.0,United Kingdom,Tuesday,May
17666.0,United Kingdom,Tuesday,May
13483.0,United Kingdom,Tuesday,May
16478.0,United Kingdom,Tuesday,May
17382.0,United Kingdom,Tuesday,May
16020.0,United Kingdom,Tuesday,May
17222.0,United Kingdom,Tuesday,May
16160.0,United Kingdom,Tuesday,May
16803.0,United Kingdom,Tuesday,May
13947.0,United Kingdom,Tuesday,May
16758.0,United Kingdom,Tuesday,May
12719.0,France,Tuesday,April
17647.0,United Kingdom,Tuesday,May
14054.0,United Kingdom,Tuesday,May
12723.0,France,Wednesday,November
18033.0,United Kingdom,Tuesday,May
13845.0,United Kingdom,Friday,June
15837.0,United Kingdom,Friday,June
12628.0,Germany,Friday,June
13177.0,United Kingdom,Friday,June
14317.0,United Kingdom,Friday,June
16295.0,United Kingdom,Tuesday,November
13602.0,United Kingdom,Friday,June
16895.0,United Kingdom,Friday,June
17295.0,United Kingdom,Friday,June
13504.0,United Kingdom,Friday,June
15264.0,United Kingdom,Friday,June
16432.0,United Kingdom,Friday,June
14518.0,United Kingdom,Friday,June
13882.0,United Kingdom,Thursday,October
15937.0,United Kingdom,Friday,June
12923.0,United Kingdom,Friday,June
16454.0,United Kingdom,Friday,June
17453.0,United Kingdom,Friday,June
15766.0,United Kingdom,Friday,June
15300.0,United Kingdom,Friday,June
13348.0,United Kingdom,Friday,June
14592.0,United Kingdom,Friday,June
17030.0,United Kingdom,Sunday,July
12420.0,Cyprus,Sunday,July
14427.0,United Kingdom,Sunday,July
12519.0,Germany,Sunday,July
13359.0,United Kingdom,Sunday,July
14138.0,United Kingdom,Sunday,July
15297.0,United Kingdom,Tuesday,November
13876.0,United Kingdom,Sunday,July
12740.0,France,Sunday,July
17086.0,United Kingdom,Friday,February
13806.0,United Kingdom,Sunday,July
18096.0,United Kingdom,Thursday,October
13587.0,United Kingdom,Sunday,July
12856.0,United Kingdom,Friday,October
13419.0,United Kingdom,Sunday,July
16900.0,United Kingdom,Sunday,July
13689.0,United Kingdom,Sunday,July
13763.0,United Kingdom,Sunday,July
13755.0,United Kingdom,Monday,November
16104.0,United Kingdom,Saturday,September
13259.0,United Kingdom,Saturday,September
16248.0,United Kingdom,Saturday,September
15612.0,United Kingdom,Friday,March
15787.0,United Kingdom,Saturday,September
16595.0,United Kingdom,Saturday,September
13260.0,United Kingdom,Saturday,September
15821.0,United Kingdom,Wednesday,October
18088.0,United Kingdom,Saturday,September
16685.0,United Kingdom,Saturday,September
13193.0,United Kingdom,Saturday,September
13212.0,United Kingdom,Sunday,November
14801.0,United Kingdom,Saturday,September
16380.0,United Kingdom,Saturday,September
16921.0,United Kingdom,Saturday,September
15193.0,United Kingdom,Monday,October
14027.0,United Kingdom,Monday,October
16179.0,United Kingdom,Monday,October
17425.0,United Kingdom,Monday,October
18169.0,United Kingdom,Monday,October
18126.0,United Kingdom,Monday,October
16688.0,United Kingdom,Thursday,October
16982.0,United Kingdom,Monday,October
16776.0,United Kingdom,Monday,October
13980.0,United Kingdom,Monday,October
13352.0,United Kingdom,Monday,October
15553.0,United Kingdom,Monday,October
15886.0,United Kingdom,Monday,October
17203.0,United Kingdom,Monday,April
17459.0,United Kingdom,Thursday,October
12772.0,Portugal,Thursday,November
16561.0,United Kingdom,Thursday,November
14121.0,United Kingdom,Tuesday,October
17119.0,United Kingdom,Thursday,November
17620.0,United Kingdom,Thursday,November
12824.0,United Kingdom,Thursday,November
14710.0,United Kingdom,Sunday,November
16120.0,United Kingdom,Thursday,November
14624.0,United Kingdom,Thursday,November
16171.0,United Kingdom,Thursday,November
13690.0,United Kingdom,Thursday,November
17934.0,United Kingdom,Saturday,December
14642.0,United Kingdom,Saturday,December
12602.0,France,Saturday,December
17190.0,United Kingdom,Saturday,December
16753.0,United Kingdom,Saturday,December
17737.0,United Kingdom,Saturday,December
13464.0,United Kingdom,Saturday,December
18277.0,United Kingdom,Saturday,December
12667.0,Finland,Saturday,December
12498.0,Germany,Thursday,October
14537.0,United Kingdom,Thursday,October
17279.0,United Kingdom,Thursday,October
14251.0,United Kingdom,Thursday,October
12446.0,RSA,Thursday,October
12631.0,Finland,Thursday,October
14234.0,United Kingdom,Thursday,October
14975.0,United Kingdom,Thursday,October
13853.0,United Kingdom,Thursday,October
16773.0,United Kingdom,Thursday,October
16430.0,United Kingdom,Thursday,October
17181.0,United Kingdom,Thursday,October
16793.0,United Kingdom,Thursday,October
18130.0,United Kingdom,Thursday,November
17614.0,United Kingdom,Thursday,October
13858.0,United Kingdom,Thursday,October
14856.0,United Kingdom,Friday,October
14089.0,United Kingdom,Friday,October
15478.0,United Kingdom,Sunday,October
16413.0,United Kingdom,Friday,October
13810.0,Germany,Friday,October
13006.0,United Kingdom,Friday,October
17986.0,United Kingdom,Friday,October
14910.0,United Kingdom,Sunday,October
16243.0,United Kingdom,Saturday,June
16934.0,United Kingdom,Sunday,October
15994.0,United Kingdom,Sunday,October
16052.0,United Kingdom,Sunday,October
15113.0,United Kingdom,Sunday,October
12475.0,Germany,Monday,October
13685.0,United Kingdom,Sunday,June
16542.0,United Kingdom,Monday,October
18042.0,United Kingdom,Monday,October
16563.0,United Kingdom,Monday,October
17201.0,United Kingdom,Monday,October
17520.0,United Kingdom,Monday,October
13923.0,United Kingdom,Monday,October
16412.0,United Kingdom,Monday,October
17205.0,United Kingdom,Monday,October
17534.0,United Kingdom,Monday,October
15335.0,United Kingdom,Monday,October
17206.0,United Kingdom,Monday,October
15066.0,United Kingdom,Monday,October
17785.0,United Kingdom,Monday,October
16932.0,United Kingdom,Monday,October
16363.0,United Kingdom,Monday,October
14830.0,United Kingdom,Monday,October
17244.0,United Kingdom,Monday,October
15355.0,United Kingdom,Tuesday,October
15598.0,United Kingdom,Monday,October
15637.0,United Kingdom,Tuesday,October
16848.0,United Kingdom,Tuesday,October
15678.0,United Kingdom,Tuesday,October
14015.0,United Kingdom,Tuesday,October
13594.0,United Kingdom,Tuesday,October
15327.0,United Kingdom,Tuesday,October
14861.0,United Kingdom,Tuesday,October
14554.0,United Kingdom,Tuesday,November
14179.0,United Kingdom,Tuesday,October
12863.0,United Kingdom,Tuesday,October
15604.0,United Kingdom,Tuesday,October
14381.0,United Kingdom,Tuesday,October
12572.0,Germany,Wednesday,October
16123.0,United Kingdom,Wednesday,October
16851.0,United Kingdom,Friday,October
17148.0,United Kingdom,Wednesday,October
17549.0,United Kingdom,Wednesday,October
17973.0,United Kingdom,Wednesday,October
15610.0,United Kingdom,Wednesday,October
15853.0,United Kingdom,Wednesday,October
18019.0,United Kingdom,Wednesday,October
14698.0,United Kingdom,Wednesday,October
16826.0,United Kingdom,Wednesday,October
17824.0,United Kingdom,Wednesday,October
12522.0,Germany,Monday,October
15803.0,United Kingdom,Wednesday,October
15006.0,United Kingdom,Wednesday,October
17350.0,United Kingdom,Tuesday,October
14799.0,United Kingdom,Wednesday,October
15814.0,United Kingdom,Thursday,October
16260.0,United Kingdom,Thursday,October
14638.0,United Kingdom,Thursday,October
17354.0,United Kingdom,Thursday,October
13245.0,United Kingdom,Thursday,October
14923.0,United Kingdom,Thursday,October
14477.0,United Kingdom,Thursday,October
16177.0,United Kingdom,Thursday,October
16284.0,United Kingdom,Thursday,August
16846.0,United Kingdom,Thursday,October
14484.0,United Kingdom,Thursday,October
13897.0,United Kingdom,Thursday,October
14585.0,United Kingdom,Thursday,October
17125.0,United Kingdom,Thursday,October
15836.0,United Kingdom,Thursday,October
16313.0,United Kingdom,Friday,October
13460.0,United Kingdom,Friday,October
12403.0,Denmark,Friday,October
14967.0,United Kingdom,Friday,October
15286.0,United Kingdom,Friday,October
17832.0,United Kingdom,Friday,October
12646.0,USA,Thursday,May
16015.0,United Kingdom,Sunday,October
16311.0,United Kingdom,Friday,October
15740.0,United Kingdom,Friday,October
13974.0,United Kingdom,Friday,October
15677.0,United Kingdom,Friday,October
15000.0,United Kingdom,Sunday,October
16017.0,United Kingdom,Sunday,October
13471.0,United Kingdom,Sunday,October
13598.0,United Kingdom,Sunday,October
18005.0,United Kingdom,Sunday,June
15427.0,United Kingdom,Saturday,June
15022.0,United Kingdom,Sunday,November
17111.0,United Kingdom,Sunday,October
17836.0,United Kingdom,Sunday,October
14629.0,United Kingdom,Sunday,October
15592.0,United Kingdom,Monday,October
15277.0,United Kingdom,Monday,October
16491.0,United Kingdom,Monday,October
14607.0,United Kingdom,Monday,October
15516.0,United Kingdom,Monday,October
14764.0,United Kingdom,Monday,October
15142.0,United Kingdom,Monday,October
17344.0,United Kingdom,Monday,October
18240.0,United Kingdom,Monday,October
17081.0,United Kingdom,Monday,November
14474.0,United Kingdom,Monday,October
14139.0,United Kingdom,Monday,October
15844.0,United Kingdom,Monday,October
13176.0,United Kingdom,Monday,October
15345.0,United Kingdom,Tuesday,October
16708.0,United Kingdom,Tuesday,October
15963.0,United Kingdom,Tuesday,October
18045.0,United Kingdom,Tuesday,October
13182.0,United Kingdom,Tuesday,October
15158.0,United Kingdom,Tuesday,October
13028.0,United Kingdom,Tuesday,October
13978.0,United Kingdom,Tuesday,October
16056.0,United Kingdom,Tuesday,October
12812.0,Japan,Wednesday,October
16071.0,United Kingdom,Wednesday,October
14539.0,United Kingdom,Thursday,November
14550.0,United Kingdom,Tuesday,November
17712.0,United Kingdom,Wednesday,October
14102.0,United Kingdom,Friday,February
14598.0,United Kingdom,Wednesday,October
15320.0,United Kingdom,Wednesday,October
16415.0,United Kingdom,Wednesday,October
12448.0,Spain,Wednesday,October
12827.0,United Kingdom,Wednesday,October
16345.0,United Kingdom,Wednesday,October
17895.0,United Kingdom,Wednesday,October
15948.0,United Kingdom,Thursday,October
15659.0,United Kingdom,Thursday,October
18154.0,United Kingdom,Thursday,October
12630.0,Finland,Thursday,October
13363.0,United Kingdom,Thursday,October
18276.0,United Kingdom,Thursday,October
17684.0,United Kingdom,Thursday,October
17878.0,United Kingdom,Thursday,October
14752.0,United Kingdom,Thursday,October
16847.0,United Kingdom,Thursday,October
14971.0,United Kingdom,Thursday,October
17545.0,United Kingdom,Thursday,October
16026.0,United Kingdom,Thursday,October
16513.0,United Kingdom,Sunday,November
12430.0,Norway,Thursday,October
14357.0,United Kingdom,Thursday,October
16855.0,United Kingdom,Thursday,October
16680.0,United Kingdom,Thursday,October
18035.0,United Kingdom,Thursday,October
16648.0,United Kingdom,Friday,October
16164.0,United Kingdom,Tuesday,November
14218.0,United Kingdom,Friday,October
15096.0,United Kingdom,Friday,October
18030.0,United Kingdom,Thursday,May
14416.0,United Kingdom,Friday,October
17839.0,United Kingdom,Friday,October
16601.0,United Kingdom,Sunday,October
12912.0,United Kingdom,Wednesday,October
13278.0,United Kingdom,Sunday,October
14582.0,United Kingdom,Sunday,October
15748.0,United Kingdom,Sunday,October
16079.0,United Kingdom,Sunday,October
17590.0,United Kingdom,Tuesday,November
15054.0,United Kingdom,Sunday,October
15385.0,United Kingdom,Sunday,October
16506.0,United Kingdom,Sunday,October
13822.0,United Kingdom,Sunday,October
18067.0,United Kingdom,Sunday,October
16190.0,United Kingdom,Sunday,October
15444.0,United Kingdom,Wednesday,November
13607.0,United Kingdom,Sunday,October
12581.0,Germany,Monday,October
15360.0,United Kingdom,Monday,October
13103.0,United Kingdom,Monday,October
15667.0,United Kingdom,Monday,October
15793.0,United Kingdom,Monday,October
13651.0,United Kingdom,Monday,October
12552.0,Italy,Monday,October
16127.0,United Kingdom,Monday,October
12588.0,Finland,Monday,October
15977.0,United Kingdom,Tuesday,November
13697.0,United Kingdom,Tuesday,January
14345.0,United Kingdom,Tuesday,January
17503.0,United Kingdom,Tuesday,January
16830.0,United Kingdom,Tuesday,January
17495.0,United Kingdom,Tuesday,January
12491.0,France,Tuesday,January
14485.0,United Kingdom,Tuesday,January
13868.0,United Kingdom,Tuesday,January
15423.0,United Kingdom,Tuesday,January
17668.0,United Kingdom,Friday,August
16971.0,United Kingdom,Tuesday,January
16352.0,United Kingdom,Tuesday,November
16884.0,United Kingdom,Friday,February
15830.0,United Kingdom,Friday,February
14216.0,United Kingdom,Wednesday,February
15275.0,United Kingdom,Friday,February
16790.0,United Kingdom,Friday,February
15576.0,United Kingdom,Friday,February
18105.0,United Kingdom,Friday,February
18164.0,United Kingdom,Friday,February
14974.0,United Kingdom,Friday,February
17947.0,United Kingdom,Friday,February
13318.0,United Kingdom,Friday,February
18104.0,United Kingdom,Friday,February
13271.0,United Kingdom,Friday,February
17595.0,United Kingdom,Sunday,November
14528.0,United Kingdom,Friday,February
17432.0,United Kingdom,Friday,February
16337.0,United Kingdom,Friday,March
14098.0,United Kingdom,Friday,March
15551.0,United Kingdom,Friday,March
16347.0,United Kingdom,Friday,March
13721.0,United Kingdom,Friday,March
16500.0,United Kingdom,Friday,November
16322.0,United Kingdom,Friday,March
17403.0,United Kingdom,Friday,March
16914.0,United Kingdom,Friday,March
16602.0,United Kingdom,Friday,March
12544.0,Spain,Friday,March
13914.0,United Kingdom,Friday,March
13467.0,United Kingdom,Friday,March
17221.0,United Kingdom,Friday,March
17078.0,United Kingdom,Friday,March
16671.0,United Kingdom,Monday,April
13447.0,United Kingdom,Wednesday,November
15010.0,United Kingdom,Monday,April
18022.0,United Kingdom,Monday,April
16318.0,United Kingdom,Monday,April
17274.0,United Kingdom,Monday,April
15597.0,United Kingdom,Monday,April
17233.0,United Kingdom,Monday,April
16887.0,United Kingdom,Monday,April
13938.0,United Kingdom,Monday,April
14882.0,United Kingdom,Sunday,November
15017.0,United Kingdom,Saturday,June
12882.0,United Kingdom,Wednesday,November
17387.0,United Kingdom,Sunday,November
13727.0,United Kingdom,Saturday,June
13532.0,United Kingdom,Saturday,June
16445.0,United Kingdom,Saturday,June
15156.0,United Kingdom,Thursday,May
16372.0,United Kingdom,Saturday,June
17608.0,United Kingdom,Saturday,June
12638.0,Sweden,Saturday,June
14174.0,United Kingdom,Saturday,June
14039.0,United Kingdom,Saturday,June
13040.0,United Kingdom,Wednesday,January
15883.0,United Kingdom,Tuesday,July
14664.0,United Kingdom,Saturday,June
15526.0,United Kingdom,Saturday,June
17831.0,United Kingdom,Saturday,June
15025.0,United Kingdom,Saturday,June
17761.0,United Kingdom,Monday,July
15870.0,United Kingdom,Monday,July
14080.0,United Kingdom,Monday,July
17623.0,United Kingdom,Monday,July
13673.0,United Kingdom,Monday,November
14073.0,United Kingdom,Monday,July
16070.0,United Kingdom,Monday,July
13066.0,United Kingdom,Tuesday,November
14929.0,United Kingdom,Monday,July
15330.0,United Kingdom,Monday,July
13710.0,United Kingdom,Thursday,August
16732.0,United Kingdom,Thursday,August
14140.0,United Kingdom,Thursday,August
17219.0,United Kingdom,Thursday,August
15957.0,United Kingdom,Thursday,August
18123.0,United Kingdom,Tuesday,November
17313.0,United Kingdom,Thursday,August
18216.0,United Kingdom,Thursday,August
17022.0,United Kingdom,Thursday,August
15153.0,United Kingdom,Thursday,August
16759.0,United Kingdom,Saturday,February
16751.0,United Kingdom,Sunday,September
12893.0,United Kingdom,Sunday,September
14836.0,United Kingdom,Sunday,September
17011.0,United Kingdom,Sunday,September
12532.0,France,Sunday,September
17038.0,United Kingdom,Sunday,September
14968.0,United Kingdom,Sunday,September
12504.0,Germany,Sunday,September
16516.0,United Kingdom,Sunday,September
13522.0,United Kingdom,Sunday,September
15986.0,United Kingdom,Sunday,September
13992.0,United Kingdom,Sunday,September
14354.0,United Kingdom,Sunday,September
16986.0,United Kingdom,Sunday,September
16953.0,United Kingdom,Sunday,September
15450.0,United Kingdom,Sunday,September
17197.0,United Kingdom,Tuesday,October
16025.0,United Kingdom,Tuesday,October
12659.0,France,Tuesday,October
17461.0,United Kingdom,Tuesday,October
17791.0,United Kingdom,Tuesday,October
15463.0,United Kingdom,Tuesday,October
17977.0,United Kingdom,Tuesday,October
12617.0,France,Tuesday,October
14863.0,United Kingdom,Tuesday,October
16903.0,United Kingdom,Tuesday,October
12508.0,France,Tuesday,October
17502.0,United Kingdom,Tuesday,November
12538.0,Spain,Tuesday,October
17901.0,United Kingdom,Tuesday,October
14789.0,United Kingdom,Friday,November
18209.0,United Kingdom,Friday,November
12985.0,United Kingdom,Friday,November
15557.0,United Kingdom,Friday,November
16433.0,United Kingdom,Friday,November
15692.0,United Kingdom,Friday,November
17052.0,United Kingdom,Friday,November
16368.0,United Kingdom,Friday,November
18014.0,United Kingdom,Friday,November
13732.0,United Kingdom,Friday,November
13091.0,United Kingdom,Friday,November
14661.0,United Kingdom,Sunday,November
13170.0,United Kingdom,Sunday,November
15654.0,United Kingdom,Wednesday,November
13146.0,United Kingdom,Sunday,November
14788.0,United Kingdom,Saturday,February
13603.0,United Kingdom,Sunday,November
14382.0,United Kingdom,Sunday,November
16720.0,United Kingdom,Sunday,November
14904.0,United Kingdom,Tuesday,July
14494.0,United Kingdom,Monday,November
14902.0,United Kingdom,Monday,November
16936.0,United Kingdom,Monday,November
12938.0,United Kingdom,Monday,November
15168.0,United Kingdom,Monday,November
17538.0,United Kingdom,Monday,November
18082.0,United Kingdom,Monday,November
18117.0,United Kingdom,Monday,November
15458.0,United Kingdom,Monday,November
17566.0,United Kingdom,Wednesday,January
16207.0,United Kingdom,Monday,November
12762.0,Portugal,Saturday,February
17793.0,United Kingdom,Monday,November
14953.0,United Kingdom,Monday,November
16504.0,United Kingdom,Monday,November
12374.0,Austria,Monday,November
16423.0,United Kingdom,Tuesday,November
15419.0,United Kingdom,Tuesday,November
17510.0,United Kingdom,Tuesday,November
15758.0,United Kingdom,Tuesday,November
14725.0,United Kingdom,Tuesday,November
14666.0,United Kingdom,Tuesday,November
14714.0,United Kingdom,Tuesday,November
17153.0,United Kingdom,Tuesday,November
12950.0,United Kingdom,Tuesday,November
15720.0,United Kingdom,Tuesday,November
18181.0,United Kingdom,Tuesday,November
15556.0,United Kingdom,Tuesday,November
17357.0,United Kingdom,Tuesday,November
12890.0,United Kingdom,Tuesday,November
13449.0,United Kingdom,Wednesday,November
15269.0,United Kingdom,Wednesday,November
14385.0,United Kingdom,Wednesday,November
15900.0,United Kingdom,Wednesday,November
17680.0,United Kingdom,Wednesday,November
13926.0,United Kingdom,Wednesday,November
16204.0,United Kingdom,Wednesday,November
17835.0,United Kingdom,Wednesday,November
15432.0,United Kingdom,Wednesday,November
18006.0,United Kingdom,Wednesday,November
15657.0,United Kingdom,Thursday,November
17237.0,United Kingdom,Thursday,November
17080.0,United Kingdom,Thursday,November
13160.0,United Kingdom,Thursday,November
12847.0,United Kingdom,Thursday,November
17397.0,United Kingdom,Thursday,November
17985.0,United Kingdom,Thursday,November
14362.0,United Kingdom,Thursday,November
13828.0,United Kingdom,Thursday,November
15435.0,United Kingdom,Thursday,November
12445.0,Spain,Thursday,November
14641.0,United Kingdom,Friday,November
12603.0,Germany,Friday,November
12618.0,Italy,Friday,November
12391.0,Cyprus,Friday,November
18034.0,United Kingdom,Friday,November
17286.0,United Kingdom,Friday,November
17904.0,United Kingdom,Friday,November
17301.0,United Kingdom,Friday,November
14793.0,United Kingdom,Friday,November
17650.0,United Kingdom,Friday,November
12702.0,Germany,Sunday,November
14881.0,United Kingdom,Sunday,November
16784.0,United Kingdom,Sunday,November
14052.0,United Kingdom,Sunday,November
18110.0,United Kingdom,Sunday,November
17561.0,United Kingdom,Sunday,November
15988.0,United Kingdom,Sunday,November
17523.0,United Kingdom,Sunday,November
14950.0,United Kingdom,Sunday,November
16666.0,United Kingdom,Sunday,November
14860.0,United Kingdom,Sunday,November
17636.0,United Kingdom,Sunday,November
13832.0,United Kingdom,Sunday,November
13142.0,United Kingdom,Sunday,November
16366.0,United Kingdom,Monday,November
14300.0,United Kingdom,Monday,November
12658.0,Germany,Monday,November
12795.0,Portugal,Monday,November
15567.0,United Kingdom,Monday,November
15645.0,United Kingdom,Monday,November
16406.0,United Kingdom,Monday,November
15857.0,United Kingdom,Monday,November
12984.0,United Kingdom,Monday,November
17253.0,United Kingdom,Monday,November
13739.0,United Kingdom,Monday,November
15274.0,United Kingdom,Monday,November
17010.0,United Kingdom,Monday,November
15115.0,United Kingdom,Monday,November
15699.0,United Kingdom,Tuesday,November
13403.0,United Kingdom,Tuesday,November
16956.0,United Kingdom,Tuesday,November
17600.0,United Kingdom,Tuesday,November
15877.0,United Kingdom,Tuesday,November
13322.0,United Kingdom,Tuesday,November
17297.0,United Kingdom,Tuesday,November
13986.0,United Kingdom,Tuesday,November
12920.0,United Kingdom,Tuesday,November
18249.0,United Kingdom,Tuesday,November
12586.0,Italy,Tuesday,November
15634.0,United Kingdom,Tuesday,November
16376.0,United Kingdom,Tuesday,November
16811.0,United Kingdom,Tuesday,November
12452.0,Switzerland,Wednesday,November
14581.0,United Kingdom,Wednesday,November
14675.0,United Kingdom,Wednesday,November
17290.0,United Kingdom,Wednesday,November
16343.0,United Kingdom,Wednesday,November
13638.0,United Kingdom,Thursday,November
16482.0,United Kingdom,Thursday,November
12784.0,Portugal,Thursday,November
17458.0,United Kingdom,Thursday,November
14785.0,United Kingdom,Thursday,November
17254.0,United Kingdom,Thursday,November
17767.0,United Kingdom,Thursday,November
15725.0,United Kingdom,Thursday,November
17247.0,United Kingdom,Thursday,November
15428.0,United Kingdom,Thursday,November
14756.0,United Kingdom,Thursday,November
16856.0,United Kingdom,Friday,November
14703.0,United Kingdom,Friday,November
17385.0,United Kingdom,Friday,November
12531.0,Germany,Friday,November
15872.0,United Kingdom,Friday,November
13525.0,United Kingdom,Friday,November
14966.0,United Kingdom,Friday,November
17232.0,United Kingdom,Tuesday,July
17468.0,United Kingdom,Friday,November
13332.0,United Kingdom,Friday,November
14946.0,United Kingdom,Friday,November
13596.0,United Kingdom,Sunday,November
16024.0,United Kingdom,Sunday,November
14954.0,United Kingdom,Sunday,November
17885.0,United Kingdom,Sunday,November
14093.0,United Kingdom,Sunday,November
15721.0,United Kingdom,Monday,November
17852.0,United Kingdom,Monday,November
14597.0,United Kingdom,Monday,November
13844.0,United Kingdom,Monday,November
12660.0,France,Monday,November
12479.0,Germany,Monday,November
15540.0,United Kingdom,Monday,November
17379.0,United Kingdom,Monday,November
16800.0,United Kingdom,Monday,November
17806.0,United Kingdom,Monday,November
17359.0,United Kingdom,Monday,November
15621.0,United Kingdom,Thursday,May
13188.0,United Kingdom,Monday,November
14480.0,United Kingdom,Monday,November
13349.0,United Kingdom,Tuesday,November
15619.0,United Kingdom,Tuesday,November
15148.0,United Kingdom,Tuesday,November
14601.0,United Kingdom,Tuesday,November
15783.0,United Kingdom,Tuesday,November
17772.0,United Kingdom,Tuesday,November
14126.0,United Kingdom,Tuesday,November
16479.0,United Kingdom,Tuesday,November
13428.0,United Kingdom,Tuesday,November
15790.0,United Kingdom,Tuesday,November
14349.0,United Kingdom,Tuesday,November
18058.0,United Kingdom,Wednesday,November
12953.0,United Kingdom,Wednesday,November
12966.0,United Kingdom,Wednesday,November
15060.0,United Kingdom,Wednesday,November
17911.0,United Kingdom,Wednesday,November
14804.0,United Kingdom,Wednesday,January
15904.0,United Kingdom,Wednesday,January
16789.0,United Kingdom,Wednesday,January
17942.0,United Kingdom,Saturday,February
12587.0,Finland,Saturday,February
13560.0,United Kingdom,Saturday,February
15539.0,United Kingdom,Saturday,February
13153.0,United Kingdom,Tuesday,April
15773.0,United Kingdom,Tuesday,April
17936.0,United Kingdom,Tuesday,April
16535.0,United Kingdom,Tuesday,April
16988.0,United Kingdom,Tuesday,April
15097.0,United Kingdom,Thursday,May
18015.0,United Kingdom,Thursday,May
16597.0,United Kingdom,Thursday,May
13790.0,United Kingdom,Thursday,May
14219.0,United Kingdom,Thursday,May
12367.0,Denmark,Thursday,May
17383.0,United Kingdom,Thursday,May
12478.0,Greece,Sunday,June
15992.0,United Kingdom,Sunday,June
15318.0,United Kingdom,Sunday,June
17914.0,United Kingdom,Sunday,June
16528.0,United Kingdom,Sunday,June
12442.0,Spain,Sunday,June
16569.0,United Kingdom,Sunday,June
12650.0,France,Sunday,June
14578.0,United Kingdom,Sunday,June
14087.0,United Kingdom,Tuesday,July
14204.0,United Kingdom,Tuesday,July
15471.0,United Kingdom,Tuesday,July
14520.0,United Kingdom,Friday,August
13436.0,United Kingdom,Friday,August
15520.0,United Kingdom,Friday,August
13298.0,United Kingdom,Friday,August
14569.0,United Kingdom,Friday,August
12713.0,Germany,Monday,September
